"","Ob","Type","MPG.highway","AirBags","DriveTrain","Cylinders","EngineSize","Horsepower","RPM","Rev.per.mile","Man.trans.avail","Fuel.tank.capacity","Passengers","Length","Wheelbase","Width","Turn.circle","Rear.seat.room","Luggage.room","Weight","Origin","Make","PriceNew","average","level1","level2","level3","level4","level5","level6","level7","level8"
"135",1466,"Small",41,"None","Front","4",1.6,74,5600,3130,"Yes",13.2,4,177,99,66,35,25.5,17,2350,"USA","Pontiac LeMans",11719.07771,11002.623643,1,0,0,0,0,0,0,0
"136",239,"Small",41,"None","Front","4",1.6,74,5600,3130,"Yes",13.2,4,177,99,66,35,25.5,17,2350,"USA","Pontiac LeMans",11797.79355,11002.623643,1,0,0,0,0,0,0,0
"137",326,"Small",41,"None","Front","4",1.6,74,5600,3130,"Yes",13.2,4,177,99,66,35,25.5,17,2350,"USA","Pontiac LeMans",11797.79355,11002.623643,1,0,0,0,0,0,0,0
"138",639,"Small",41,"None","Front","4",1.6,74,5600,3130,"Yes",13.2,4,177,99,66,35,25.5,17,2350,"USA","Pontiac LeMans",11797.79355,11002.623643,1,0,0,0,0,0,0,0
"139",744,"Small",41,"None","Front","4",1.6,74,5600,3130,"Yes",13.2,4,177,99,66,35,25.5,17,2350,"USA","Pontiac LeMans",11815.72581,11002.623643,1,0,0,0,0,0,0,0
"140",922,"Small",41,"None","Front","4",1.6,74,5600,3130,"Yes",13.2,4,177,99,66,35,25.5,17,2350,"USA","Pontiac LeMans",12361.66792,11002.623643,1,0,0,0,0,0,0,0
"141",1142,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",9829.917217,11097.4178720769,1,0,0,0,0,0,0,0
"142",988,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",10039.61035,11097.4178720769,1,0,0,0,0,0,0,0
"143",1027,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",10794.86587,11097.4178720769,1,0,0,0,0,0,0,0
"144",591,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11054.81726,11097.4178720769,1,0,0,0,0,0,0,0
"145",156,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11091.41383,11097.4178720769,1,0,0,0,0,0,0,0
"146",581,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11152.88838,11097.4178720769,1,0,0,0,0,0,0,0
"147",1290,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11152.88838,11097.4178720769,1,0,0,0,0,0,0,0
"148",1399,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11208.78965,11097.4178720769,1,0,0,0,0,0,0,0
"149",1400,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11208.78965,11097.4178720769,1,0,0,0,0,0,0,0
"150",609,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11538.32527,11097.4178720769,1,0,0,0,0,0,0,0
"151",818,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11592.5135,11097.4178720769,1,0,0,0,0,0,0,0
"152",73,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11800.80649,11097.4178720769,1,0,0,0,0,0,0,0
"153",1213,"Small",33,"None","Front","4",1.8,81,5500,2550,"Yes",12.4,4,163,93,63,34,26,10,2240,"non-USA","Volkswagen Fox",11800.80649,11097.4178720769,1,0,0,0,0,0,0,0
"154",174,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",9047.770543,11291.0256193333,1,0,0,0,0,0,0,0
"155",634,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",9651.789709,11291.0256193333,1,0,0,0,0,0,0,0
"156",740,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",10421.65862,11291.0256193333,1,0,0,0,0,0,0,0
"157",845,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",11175.40911,11291.0256193333,1,0,0,0,0,0,0,0
"158",472,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",11333.27449,11291.0256193333,1,0,0,0,0,0,0,0
"159",136,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",11395.46244,11291.0256193333,1,0,0,0,0,0,0,0
"160",914,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",11469.66218,11291.0256193333,1,0,0,0,0,0,0,0
"161",1467,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",11588.99166,11291.0256193333,1,0,0,0,0,0,0,0
"162",1383,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",11829.80418,11291.0256193333,1,0,0,0,0,0,0,0
"163",415,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",12456.18265,11291.0256193333,1,0,0,0,0,0,0,0
"164",814,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",12469.8721,11291.0256193333,1,0,0,0,0,0,0,0
"165",836,"Sporty",34,"None","Front","4",1.5,92,5550,2540,"Yes",11.9,4,166,94,64,34,23.5,9,2285,"non-USA","Hyundai Scoupe",12652.42975,11291.0256193333,1,0,0,0,0,0,0,0
"166",32,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",11020.20337,12113.3005094118,1,0,0,0,0,0,0,0
"167",1035,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",11258.99397,12113.3005094118,1,0,0,0,0,0,0,0
"168",1206,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",11258.99397,12113.3005094118,1,0,0,0,0,0,0,0
"169",38,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",11630.6966,12113.3005094118,1,0,0,0,0,0,0,0
"170",411,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",11630.6966,12113.3005094118,1,0,0,0,0,0,0,0
"171",1340,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",11639.86153,12113.3005094118,1,0,0,0,0,0,0,0
"172",1358,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",11639.86153,12113.3005094118,1,0,0,0,0,0,0,0
"173",1500,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",11639.86153,12113.3005094118,1,0,0,0,0,0,0,0
"174",427,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",11758.96729,12113.3005094118,1,0,0,0,0,0,0,0
"175",508,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",12165.19501,12113.3005094118,1,0,0,0,0,0,0,0
"176",141,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",12182.22542,12113.3005094118,1,0,0,0,0,0,0,0
"177",216,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",12747.72487,12113.3005094118,1,0,0,0,0,0,0,0
"178",918,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",12747.72487,12113.3005094118,1,0,0,0,0,0,0,0
"179",745,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",12821.13311,12113.3005094118,1,0,0,0,0,0,0,0
"180",575,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",12878.02462,12113.3005094118,1,0,0,0,0,0,0,0
"181",976,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",12979.57566,12113.3005094118,1,0,0,0,0,0,0,0
"182",272,"Small",30,"None","4WD","4",1.8,90,5200,3375,"Yes",15.9,5,175,97,65,35,27.5,15,2490,"non-USA","Subaru Loyale",13926.36871,12113.3005094118,1,0,0,0,0,0,0,0
"183",1211,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",10052.18816,12177.1586607692,1,0,0,0,0,0,0,0
"184",1296,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",10052.18816,12177.1586607692,1,0,0,0,0,0,0,0
"185",1415,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",10596.28661,12177.1586607692,1,0,0,0,0,0,0,0
"186",20,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",11322.40592,12177.1586607692,1,0,0,0,0,0,0,0
"187",488,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",11322.40592,12177.1586607692,1,0,0,0,0,0,0,0
"188",739,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",11741.55316,12177.1586607692,1,0,0,0,0,0,0,0
"189",27,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",12391.85909,12177.1586607692,1,0,0,0,0,0,0,0
"190",1115,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",12391.85909,12177.1586607692,1,0,0,0,0,0,0,0
"191",1364,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",12959.33052,12177.1586607692,1,0,0,0,0,0,0,0
"192",470,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",13004.91926,12177.1586607692,1,0,0,0,0,0,0,0
"193",414,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",13650.89574,12177.1586607692,1,0,0,0,0,0,0,0
"194",1460,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",14408.58548,12177.1586607692,1,0,0,0,0,0,0,0
"195",1472,"Small",29,"Driver only","Front","4",2.2,93,4800,2595,"Yes",14,5,172,97,67,38,26.5,13,2670,"USA","Dodge Shadow",14408.58548,12177.1586607692,1,0,0,0,0,0,0,0
"196",800,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",10666.13098,12233.5668672727,1,0,0,0,0,0,0,0
"197",336,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",10877.93301,12233.5668672727,1,0,0,0,0,0,0,0
"198",1174,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",11365.47452,12233.5668672727,1,0,0,0,0,0,0,0
"199",619,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",11859.19098,12233.5668672727,1,0,0,0,0,0,0,0
"200",1214,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",11991.53486,12233.5668672727,1,0,0,0,0,0,0,0
"201",888,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",12299.83273,12233.5668672727,1,0,0,0,0,0,0,0
"202",531,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",12487.47965,12233.5668672727,1,0,0,0,0,0,0,0
"203",777,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",12487.47965,12233.5668672727,1,0,0,0,0,0,0,0
"204",613,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",13090.21975,12233.5668672727,1,0,0,0,0,0,0,0
"205",882,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",13537.60137,12233.5668672727,1,0,0,0,0,0,0,0
"206",881,"Small",30,"None","Front","4",1.8,127,6500,2410,"Yes",13.2,5,171,98,67,36,28,12,2530,"USA","Ford Escort",13906.35804,12233.5668672727,1,0,0,0,0,0,0,0
"207",447,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",11222.51394,12413.680454375,1,0,0,0,0,0,0,0
"208",953,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",11222.51394,12413.680454375,1,0,0,0,0,0,0,0
"209",596,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",11480.20658,12413.680454375,1,0,0,0,0,0,0,0
"210",520,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",11644.79275,12413.680454375,1,0,0,0,0,0,0,0
"211",374,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",12157.71384,12413.680454375,1,0,0,0,0,0,0,0
"212",895,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",12431.78863,12413.680454375,1,0,0,0,0,0,0,0
"213",1313,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",12626.53699,12413.680454375,1,0,0,0,0,0,0,0
"214",732,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",12671.39819,12413.680454375,1,0,0,0,0,0,0,0
"215",892,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",12671.39819,12413.680454375,1,0,0,0,0,0,0,0
"216",1073,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",12671.39819,12413.680454375,1,0,0,0,0,0,0,0
"217",2,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",12758.75924,12413.680454375,1,0,0,0,0,0,0,0
"218",443,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",12933.44899,12413.680454375,1,0,0,0,0,0,0,0
"219",633,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",13020.09887,12413.680454375,1,0,0,0,0,0,0,0
"220",1263,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",13020.09887,12413.680454375,1,0,0,0,0,0,0,0
"221",53,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",13043.11003,12413.680454375,1,0,0,0,0,0,0,0
"222",57,"Small",29,"None","Front","4",1.8,124,6000,2745,"Yes",13.7,5,172,98,66,36,28,12,2620,"non-USA","Hyundai Elantra",13043.11003,12413.680454375,1,0,0,0,0,0,0,0
"223",1170,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",10966.9478,12655.45609325,1,0,0,0,0,0,0,0
"224",1246,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",10966.9478,12655.45609325,1,0,0,0,0,0,0,0
"225",858,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",11618.97681,12655.45609325,1,0,0,0,0,0,0,0
"226",459,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",11643.14507,12655.45609325,1,0,0,0,0,0,0,0
"227",854,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",11643.14507,12655.45609325,1,0,0,0,0,0,0,0
"228",45,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12100.30223,12655.45609325,1,0,0,0,0,0,0,0
"229",479,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12242.14232,12655.45609325,1,0,0,0,0,0,0,0
"230",1244,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12255.79012,12655.45609325,1,0,0,0,0,0,0,0
"231",189,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12281.13524,12655.45609325,1,0,0,0,0,0,0,0
"232",1252,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12281.13524,12655.45609325,1,0,0,0,0,0,0,0
"233",259,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12317.94231,12655.45609325,1,0,0,0,0,0,0,0
"234",765,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12335.86852,12655.45609325,1,0,0,0,0,0,0,0
"235",1104,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12349.68568,12655.45609325,1,0,0,0,0,0,0,0
"236",299,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12420.4366,12655.45609325,1,0,0,0,0,0,0,0
"237",802,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12420.4366,12655.45609325,1,0,0,0,0,0,0,0
"238",243,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12448.41342,12655.45609325,1,0,0,0,0,0,0,0
"239",915,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12473.9028,12655.45609325,1,0,0,0,0,0,0,0
"240",1366,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12541.02563,12655.45609325,1,0,0,0,0,0,0,0
"241",120,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12549.91115,12655.45609325,1,0,0,0,0,0,0,0
"242",1304,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12570.52504,12655.45609325,1,0,0,0,0,0,0,0
"243",149,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12761.07346,12655.45609325,1,0,0,0,0,0,0,0
"244",271,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12761.07346,12655.45609325,1,0,0,0,0,0,0,0
"245",1476,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12761.07346,12655.45609325,1,0,0,0,0,0,0,0
"246",781,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12845.34084,12655.45609325,1,0,0,0,0,0,0,0
"247",1369,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12845.34084,12655.45609325,1,0,0,0,0,0,0,0
"248",170,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12930.89324,12655.45609325,1,0,0,0,0,0,0,0
"249",3,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12938.75564,12655.45609325,1,0,0,0,0,0,0,0
"250",367,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12938.75564,12655.45609325,1,0,0,0,0,0,0,0
"251",1419,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",12963.34981,12655.45609325,1,0,0,0,0,0,0,0
"252",623,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",13071.94705,12655.45609325,1,0,0,0,0,0,0,0
"253",760,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",13116.74179,12655.45609325,1,0,0,0,0,0,0,0
"254",865,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",13249.75702,12655.45609325,1,0,0,0,0,0,0,0
"255",562,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",13300.03713,12655.45609325,1,0,0,0,0,0,0,0
"256",574,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",13300.03713,12655.45609325,1,0,0,0,0,0,0,0
"257",1110,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",13300.03713,12655.45609325,1,0,0,0,0,0,0,0
"258",1172,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",13300.03713,12655.45609325,1,0,0,0,0,0,0,0
"259",1251,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",13554.10024,12655.45609325,1,0,0,0,0,0,0,0
"260",990,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",13740.61211,12655.45609325,1,0,0,0,0,0,0,0
"261",628,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",14055.73258,12655.45609325,1,0,0,0,0,0,0,0
"262",1004,"Small",36,"None","Front","4",1.8,103,5500,2220,"Yes",14.5,5,172,98,66,36,26.5,13,2440,"non-USA","Mazda Protege",14055.73258,12655.45609325,1,0,0,0,0,0,0,0
"263",605,"Compact",34,"Driver only","Front","4",2.2,110,5200,2665,"Yes",15.6,5,184,103,68,39,26,14,2785,"USA","Chevrolet Corsica",10971.785,12681.881005,1,0,0,0,0,0,0,0
"264",664,"Compact",34,"Driver only","Front","4",2.2,110,5200,2665,"Yes",15.6,5,184,103,68,39,26,14,2785,"USA","Chevrolet Corsica",10971.785,12681.881005,1,0,0,0,0,0,0,0
"265",1041,"Compact",34,"Driver only","Front","4",2.2,110,5200,2665,"Yes",15.6,5,184,103,68,39,26,14,2785,"USA","Chevrolet Corsica",11213.39943,12681.881005,1,0,0,0,0,0,0,0
"266",778,"Compact",34,"Driver only","Front","4",2.2,110,5200,2665,"Yes",15.6,5,184,103,68,39,26,14,2785,"USA","Chevrolet Corsica",11314.4091,12681.881005,1,0,0,0,0,0,0,0
"267",847,"Compact",34,"Driver only","Front","4",2.2,110,5200,2665,"Yes",15.6,5,184,103,68,39,26,14,2785,"USA","Chevrolet Corsica",11314.4091,12681.881005,1,0,0,0,0,0,0,0
"268",1298,"Compact",34,"Driver only","Front","4",2.2,110,5200,2665,"Yes",15.6,5,184,103,68,39,26,14,2785,"USA","Chevrolet Corsica",11541.92523,12681.881005,1,0,0,0,0,0,0,0
